fname,fadd,flat,flng,furl,fimg,fcat,floc
브루다 인사동,서울 종로구 우정국로 36,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1228391696?c=14135477.7375807,4519160.0559588,17,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190730_31%2F1564451052903wGHv6_JPEG%2FtbV2rdz9uJulfR8_uRykLOgy.JPG.jpg,"카페,디저트",을지로
애슐리퀸즈 종각역점,서울 종로구 종로 51 종로타워 지하1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/31549392?c=14135525.8832605,4518938.9322870,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210219_292%2F1613705107062RLF3w_JPEG%2F4tuwt9LgJ90ZfHuY-KR2jMRc.jpeg.jpg,패밀리레스토랑,을지로
후니도니,서울 종로구 종로 19 르메이에르 B1,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37287956?c=14135087.2288070,4518939.8732887,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190907_100%2F1567828851408eD8j6_JPEG%2FNnY1yOm2fSoVLzZ5DG5SbvBZ.jpg,돈가스,을지로
더마샬라 디타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 3층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1453529456?c=14135001.0229933,4519001.0947575,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220110_111%2F1641791500682rX3B6_JPEG%2F78FE7C80-DCC4-413C-A0CB-5AF9E4726D0F.jpeg,인도음식,을지로
주유별장 D타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 4층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37407997?c=14134994.9115533,4518997.9346591,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210315_275%2F16157922180975CgGA_JPEG%2FMTARunRy7pPDrcg8pT4yVAAz.jpg,한식,을지로
차알 광화문점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 3층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37256672?c=14134994.9115533,4518997.9346591,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200120_204%2F1579526257434o1eSk_PNG%2FsQC7OkXPh0rsywDBsZ4dE7l6.png,중식당,을지로
펠트커피 광화문점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 B2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1759116735?c=14134994.9115533,4518997.9346591,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181118_231%2F1542469302361fBm0R_JPEG%2Fs82FmfajNEYVwoFjeMldET8I.jpeg.jpg,"카페,디저트",을지로
쿠차라 종로점,서울 종로구 종로 33 그랑서울 지하1층 101호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1232027860?c=14135280.9469849,4518998.8335314,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190625_168%2F1561467053910cdaLl_JPEG%2F9ZMqvXUiUkyQL8zQTLiMXZJU.jpg,"멕시코,남미음식",을지로
스시웨이 광화문점,서울 종로구 종로 19 르메이에르종로타운1 3층 329호,,,"https://map.naver.com/v5/search/%EC%8A%A4%EC%8B%9C%EC%9B%A8%EC%9D%B4%20%EA%B4%91%ED%99%94%EB%AC%B8%EC%A0%90/place/32465569?c=14135298.2794296,4519006.0104679,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220612_78%2F1655022739860EDawa_JPEG%2FAE359F94-5AF8-4400-B3C5-5BEEE54E8887.jpeg,"초밥,롤",을지로
옥토버훼스트 종로점,서울 종로구 종로5길 13 삼공빌딩,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11708590?c=14135182.3735758,4519008.7632668,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151124_157%2F1448352656481ndzg4_JPEG%2F167074574072829_15.jpg,"맥주,호프",을지로
종로도담,서울 종로구 삼봉로 78,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1614498920?c=14135269.8706955,4519148.2019036,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220414_26%2F1649929840392pzBaC_JPEG%2F3.,한식,을지로
공평동꼼장어,서울 종로구 우정국로 29,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/13490421?c=14135426.8645734,4519116.9797346,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_191%2F14410454430066VdTx_JPEG%2F156155406678419_0.jpg,"장어,먹장어요리",을지로
매드포갈릭 광화문D타워,서울 종로구 종로3길 17 D타워 리플레이스 광화문 3층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37014965?c=14135004.7188004,4518997.4852230,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_259%2F1625809510497cD8wt_JPEG%2F0wxPTjzaHv7K9v80zukyDZvj.jpg,이탈리아음식,을지로
후와후와 광화문점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 5층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1147194464?c=14134994.9115533,4518997.9346591,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190923_119%2F1569169673159DwOow_JPEG%2FORGqA1Hx9D4s00Fp9SjOdqbT.jpg,일식당,을지로
탭퍼블릭 광화문그랑서울점,서울 종로구 종로 33 그랑서울 B1층 B102,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1914937567?c=14135243.5770318,4519015.8418957,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190212_235%2F1549937799139x99Ad_JPEG%2F5Jc-LZGD_Q9k0a5zwu5HxHBA.jpg,"맥주,호프",을지로
빌라 드 스파이시 D타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 3층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1406158111?c=14134994.9115533,4518997.9346591,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200429_253%2F1588138537557hoUgg_JPEG%2FphgQgypEu_gIAks7wOV8sg0K.jpeg.jpg,떡볶이,을지로
미도인 종로,서울 종로구 종로 51 종로타워 지하 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/401951052?c=14135520.7848278,4518963.8758819,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200504_38%2F1588552406377Xk1by_JPEG%2FjxamrAmIaVn-SmEyOE9_LFFv.jpg,양식,을지로
수운,서울 종로구 우정국로 26 센트로폴리스 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1743417061?c=14135504.2538834,4519045.6171335,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200521_204%2F1590018824313P37kS_JPEG%2Fi11L-cpd24-GAEES9NJIHOtA.jpg,한식,을지로
결,서울 종로구 우정국로 26 센트로폴리스 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1084312804?c=14135517.0556248,4519125.6314824,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190417_97%2F1555495099869msoj1_JPEG%2F1YjTAmeYE7hoq_n-DfmgXX-C.jpg,"카페,디저트",을지로
교대이층집 광화문점,서울 종로구 삼봉로 95,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37623239?c=14135400.4373263,4519192.6968154,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171021_262%2F15085663787213cMTp_JPEG%2Fks-jMN0J4SqYbs_3GLJphtXa.jpg,"육류,고기요리",을지로
봉우리 종각식객촌점,서울 종로구 종로 33 그랑서울 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/34857010?c=14135292.6466634,4518934.6064894,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160615_266%2F1465998392761LKnTY_JPEG%2F176565627648498_2.jpeg,한정식,을지로
파리크라상 광화문점,서울 종로구 종로 1 교보생명빌딩 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/21024102?c=14134879.6068247,4518991.1650294,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200304_193%2F1583308061036pyUc5_JPEG%2FsUuPs-pibf46cuan-VcBoafy.jpg,베이커리,을지로
중심,서울 종로구 우정국로 26 센트로폴리스 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1594277891?c=14135503.8308693,4519035.9120821,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200521_182%2F15900186288151ok0y_JPEG%2F4u2ukpLzlO3gPY-Dcz1_7M7L.jpg,중식당,을지로
모랑해물솥밥 종로구청점,서울 종로구 율곡로4길 55 원당빌딩 지하 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1054459362?c=14135250.2228054,4519310.8732990,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180817_238%2F1534492775587YUzyE_JPEG%2FCnsa8szjMQkxYLXn5OlczOOc.jpg,한식,을지로
소고산제일루 광화문점,서울 종로구 종로5길 7 Tower 8 1층 102호 소고산제일루,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/619816183?c=14135178.0766434,4518944.5923430,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170417_6%2F1492395202229pKUCO_JPEG%2F186364554442222_0.jpeg,중식당,을지로
수수커피 디타워점,서울 종로구 종로3길 17 D타워 리플레이스 광화문 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1139973427?c=14135016.2960275,4519063.2435524,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181023_193%2F1540298291525IoRGJ_JPEG%2Fur_6ariwfsiKvtWW6K0y1gYG.jpeg.jpg,"카페,디저트",을지로
포브라더스 종로점,서울 종로구 종로 51 종로타워 지하 2층 210호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1552898609?c=14135518.9925840,4518965.2101412,17,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170904_210%2F1504511927437waHbQ_JPEG%2Fuz9T2uwmtD-3MzPidsrkss2q.JPG.jpg,베트남음식,을지로
원조부안집 교대역점,서울 서초구 반포대로28길 76-5 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1604460702?c=14138523.5167724,4507861.6089007,16,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_216%2F16139635153443eEtl_JPEG%2FSJFn190jJw2AdIyi2gfvmDgZ.jpg,돼지고기구이,서초
미니말레 커피뢰스터 교대점,서울 서초구 서초대로51길 15 1층 미니말레 커피뢰스터,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1248761544?c=14138678.7406704,4508372.0869750,16,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220121_110%2F1642714979420S7KR4_JPEG%2F62A71757-8E41-479F-AE22-AFCD6F0DB347_%25BA%25B9%25BB%25E7.jpg,"카페,디저트",서초
서관면옥 교대본점,서울 서초구 서초대로56길 11,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1438690191?c=14139033.6160751,4508190.4900807,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181228_182%2F1545968245033IOiM7_JPEG%2Fk2gO9qPt-ThvM_yKWzJ46q-1.jpg,냉면,서초
3대삼계장인,서울 서초구 반포대로28길 56-3 한라빌딩 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1013309145?c=14138392.5048637,4507820.5012327,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180810_144%2F1533865588144YWVOb_JPEG%2FJasMc6OOleq-3uwhIao2Aclb.jpg,"백숙,삼계탕",서초
샘밭막국수,서울 서초구 서초중앙로24길 27 G5센트럴프라자 지하1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/11679536?c=14138936.4898194,4508388.4607351,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_72%2F1441017920001JaEEm_JPEG%2F11679536_0.jpg,막국수,서초
수타우동 겐 서초점,서울 서초구 서초대로 327 키움스쿼어 1층 수타우동겐,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37797212?c=14139044.1357670,4508334.4989797,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160419_212%2F1461041534288WiLN4_JPEG%2F176364578661432_0.jpeg,"우동,소바",서초
신숙,서울 서초구 법원로3길 21 이정빌딩,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/19873038?c=14138025.0169607,4508048.6718716,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200421_75%2F1587465872780niwz7_JPEG%2FmiYFo1G33KIGYSJPrsHKaKs7.jpg,"칼국수,만두",서초
송계옥 교대점,서울 서초구 서초대로48길 33 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1254742263?c=14138449.0551650,4507850.1464392,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_213%2F1652765503882iCNYz_JPEG%2FKakaoTalk_20220517_142215379_05.jpg,닭요리,서초
삼산회관 교대점,서울 서초구 반포대로28길 77 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1456587379?c=14138491.7016620,4507894.6915711,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210824_192%2F1629792341644tIjzD_JPEG%2FHIUZVsOyQCu_Y9FCJ2RAlvfi.jpg,한식,서초
설눈,서울 서초구 서초대로46길 20-7 영토빌딩 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1593523257?c=14138191.6733704,4507806.8361255,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190531_81%2F1559306524559OJxcF_JPEG%2FKz4yRLga2QZLbyTLGqLVQBFE.jpg,냉면,서초
가츠오,서울 서초구 서초중앙로20길 21,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1652220988?c=14138806.4575222,4507961.9936619,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180221_217%2F1519188768494d6fV1_JPEG%2FOGlvJu08W7u_GwSspgp_KRJw.jpg,돈가스,서초
미슌,서울 서초구 서초대로53길 19 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1807980245?c=14138728.7231218,4508464.2546009,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210204_64%2F1612430468358JUJNQ_JPEG%2FZJ6kMviQ5e1T5LvsfOz6NkOW.jpg,중식당,서초
스시소라 서초점,서울 서초구 서초대로 254 오퓨런스빌딩 104호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1350801663?c=14138182.9459223,4507913.3093879,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210816_79%2F16290930969256Oe2x_JPEG%2Fb17d2NEDp-aEFW5RJA05GgWU.JPG.jpg,일식당,서초
산도,서울 서초구 서초대로56길 38 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1918289213?c=14139056.3809110,4508032.8879099,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191022_6%2F1571736796718sQd8M_JPEG%2F9ztRDCrecRD4TEtvkTd5s1tk.jpg,샌드위치,서초
미나미,서울 서초구 서초대로58길 31-2,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37891352?c=14139129.3619691,4508092.4461833,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211219_294%2F1639879908680EOD2U_JPEG%2Fminami_logo.jpg,일식당,서초
쿤쏨차이,서울 서초구 서초대로53길 23 1층 KUNSOMCHAI,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/368880338?c=14138712.0919898,4508496.4552337,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180129_163%2F15172120439826sr6j_JPEG%2FAsfJDDlIiLIU8w26g83r67OZ.jpg,태국음식,서초
하레,서울 서초구 서초중앙로28길 16 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/21054865?c=14138762.6087748,4508600.9431101,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190527_203%2F1558935999766hrfUa_JPEG%2FBH5xp3ThPO5Tas5MGtEFxWkp.jpeg.jpg,이자카야,서초
교대플랫다이닝카페,서울 서초구 서초중앙로22길 22-7,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1205491914?c=14138813.0031083,4508044.4487826,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201223_295%2F160870984324546paq_JPEG%2FwfTJ54Ftc2MubIZnRjnPyvF3.jpg,브런치,서초
서리풀식당,서울 서초구 서초대로50길 39 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1740136440?c=14138607.3180851,4507848.2103086,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220714_66%2F1657784358408cWIgL_JPEG%2F%25BB%25F3%25C2%25F7%25B8%25B2.jpg,"족발,보쌈",서초
그림나베,서울 서초구 서초대로51길 14 JH엘로펌애비뉴빌딩,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37366352?c=14138711.6912397,4508347.9543160,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160602_270%2F1464849815325Lbzvr_PNG%2F176552557354321_0.png,샤브샤브,서초
청기와타운 교대점,서울 서초구 서초대로48길 33 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1581362267?c=14138451.6934370,4507827.5161817,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_254%2F16533747611512aNLR_JPEG%2FcommonK9ZN25C9.jpg,"육류,고기요리",서초
스시카네,서울 서초구 서초중앙로26길 6 2층 린빌딩 스시카네,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1290723836?c=14138658.4248633,4508394.7605006,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201109_17%2F16048982792641RabW_JPEG%2FMa0IEAhEL1Fqc9vGca5U2-7I.jpg,"초밥,롤",서초
어다미,서울 서초구 서초대로 279,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1858515993?c=14138971.1769727,4508005.4168580,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210802_75%2F16278699005443gj9L_JPEG%2FQQzjEEOc0LWTPmWE09yF_bY_.JPG.jpg,생선구이,서초
왓어바웃 서초점,서울 서초구 서초대로 355 1층 101호 왓어바웃,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1557704177?c=14139349.8636165,4508458.0951011,16,0,0,0,dh&placePath=%3Fentry%253Dbmp%2526n_ad_group_type%253D10%2526n_query%253D%25EB%25A7%259B%25EC%25A7%2591",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220506_131%2F1651820561819Gr9uQ_JPEG%2F2.jpg,아시아음식,서초
챱챱케이크,서울 서초구 서초중앙로 110 104호,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1322840270?c=14138699.6576027,4507843.3278940,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_64%2F1654857891940B0tSu_JPEG%2F20220610_194323.jpg,"카페,디저트",서초
오토김밥 서초점,서울 서초구 서초중앙로22길 90 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1118176685?c=14139200.0053180,4508202.2615835,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190711_231%2F1562853024085vGEts_JPEG%2F_DltMWCsquk2044AlgrywwMc.jpeg.jpg,김밥,서초
한성양꼬치 교대점,서울 서초구 반포대로28길 71-18,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/35657854?c=14138482.8072347,4507922.3026330,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200708_73%2F1594209487500TmNVR_PNG%2Fl6ibQ6lQM7c-Idnkljpt-a4c.png,양꼬치,서초
믿을신돈까스,서울 서초구 서초중앙로 105 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1225822821?c=14138654.2503824,4507776.4194006,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200731_160%2F15961584154526OBgG_JPEG%2Fm5ZvWuDs2wroWR0Sqg-aFk3i.jpg,돈가스,서초
일품진진수라 강남점,서울 서초구 서초대로 254 지하2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1149787788?c=14138198.9091373,4507908.4690330,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200421_66%2F1587452882597Ehuaq_JPEG%2F%25B7%25CE%25BA%25F12.jpg,한정식,서초
